unit_id,Ofcom product,Region,Country,Urban Rural,Distance from Exchange,Technology,Market Class,24 hr average download speed,24 hour average minimum speed download,24 hour average maximum download speed,Peak average download speed,Peak average minimum speed download,Peak average maximum download speed,24 hr average upload speed,24 hour average minimum speed upload,24 hour average maximum upload speed,Peak average upload speed,Peak average minimum speed upload,Peak average maximum upload speed,24 hour DNS Failure ,Peak DNS Failure ,24 hour DNS ,Peak DNS ,24 hour Jitter Upstream,Peak Jitter Upstream,24 hour Jitter Downstream,Peak Jitter Downstream,24 hour Latency,Peak Latency,24 hour packet loss,Peak packet loss,24 hour time to load webpage,Peak time to load webpage,Disconnections,24 hour - Youtube UHD,24 hour - Youtube HD,24 hour - Youtube SD,24 hour - Youtube failure,24 hour - Youtube Start-up delay,Peak - Youtube UHD,Peak - Youtube HD,Peak - Youtube SD,Peak - Youtube failure,Peak- Youtube Start-up delay,24 hour - Netflix UHD,24 hour - Netflix HD,24 hour - Netflix SD,24 hour - Netflix failure,24 hour - Netflix Start-up delay,Peak - Netflix UHD,Peak - Netflix HD,Peak - Netflix SD,Peak - Netflix failure,Peak- Netflix Start-up delay,24 hour - iPlayer UHD,24 hour - iPlayer HD,24 hour - iPlayer SD,24 hour - iPlayer failure,24 hour - iPlayer Start-up delay,Peak - iPlayer UHD,Peak - iPlayer HD,Peak - iPlayer SD,Peak - iPlayer failure,Peak- iPlayer Start-up delay
814827,BT 76,Yorkshire & Humberside,England,Rural,0 to 100m,FTTC,B,69.47310789,64.31070168,70.98757781,68.03631387,66.9477712,67.86071173,18.50669223,18.21389368,18.57401213,18.45261123,17.92036,18.572904,0,0,10.68604497,10.94282203,0.1847092,0.1796,0.82470326,1.43926316,10.24124795,12.58011667,5.00E-04,0,227.9807135,258.2839787,0.1613,0.0453,0.8127,0.142,0,922.8064471,0.0426,0.8085,0.1489,0,927.1368511,1,0,0,0,1007.642257,1,0,0,0,1199.571911,0,1,0,0,734.1189881,0,1,0,0,860.4828723
202366,Virgin 70,West Midlands,England,Rural,0 to 100m,Cable,B,72.95209305,69.50348059,73.47559289,72.59748283,72.28154696,72.92910518,4.974154887,4.342779852,5.004165037,4.97050224,2.566984,5.003656,1.00E-04,0,11.38564865,11.82044508,1.74534114,2.19982609,0.19753177,0.33631579,18.22055481,18.69935556,2.00E-04,0,214.7462418,219.1999778,0.0741,0.0358,0.8065,0.1577,0,900.8642007,0.0625,0.7917,0.1458,0,865.3873958,0.9903,0.0097,0,0,720.2046346,1,0,0,0,559.4314808,0,0.9964,0.0036,0,845.5979726,0,1,0,0,632.1671667
2374,BT 52,Yorkshire & Humberside,England,Rural,0 to 100m,FTTC,B,48.22814286,43.06589445,49.13180645,48.07935711,46.86893884,48.75748516,9.674502098,9.490333162,9.712614452,9.664425678,9.208864,9.724976,0,0,10.36035218,10.37940113,0.22509116,0.19610345,0.3991989,0.61831034,9.79084911,10.14981967,2.00E-04,0.0013,191.5516593,228.7594746,0.0323,,,,,,,,,,,0.9973,0.0027,0,0,855.7950322,1,0,0,0,912.1923548,,,,,,,,,,
814851,BT 76,London,England,Rural,0 to 100m,FTTC,B,64.46348157,59.641544,65.46448232,63.2944108,62.03848877,64.39599639,17.72894382,17.28323252,17.81251045,17.68800463,16.59204,18.443968,5.00E-04,0,15.65794867,15.33889067,0.23509851,0.23577778,0.41620896,0.90107692,5.58862999,6.2125,4.00E-04,0.0034,106.4919384,132.14075,0.0968,0.0479,0.8084,0.1437,0,954.164503,0.037,0.8148,0.1481,0,913.1187407,1,0,0,0,575.9488605,1,0,0,0,625.2556364,0,1,0,0,989.0827948,0,1,0,0,1088.270679
947164,BT 76,Scotland,Scotland,Rural,0 to 100m,FTTC,B,73.36920774,66.53779794,74.36093703,71.70992253,68.96365342,73.31159561,18.55475681,18.30826323,18.57636852,18.54929351,18.268056,18.576576,1.00E-04,0,25.38367996,25.38987165,0.13657143,0.12641935,0.3442377,0.42858621,25.19043759,25.20050847,4.00E-04,1.00E-04,220.2478256,221.5040333,0.129,0.0446,0.8106,0.1448,0,506.624883,0.0333,0.8,0.1667,0,488.5782667,1,0,0,0,682.2829946,1,0,0,0,750.9097581,0,1,0,0,565.4778032,0,1,0,0,593.6342097
813457,Plusnet 38,East,England,Rural,0 to 100m,FTTC,B,36.64235535,33.05471277,37.15214555,36.20911343,34.98929187,36.85593471,9.170434132,8.934249548,9.214942194,9.144157966,8.86868,9.21676,4.00E-04,0,15.9815089,16.89415203,0.44421166,0.43907143,0.29040184,0.43039286,7.16942069,7.12601724,2.00E-04,1.00E-04,163.1254025,168.9045818,0.0323,0.0472,0.827,0.1258,0,947.645066,0.0364,0.8,0.1636,0,923.1540727,1,0,0,0,934.5944646,1,0,0,0,1050.113643,0,0.9659,0.0341,0,2343.994551,0,0.9038,0.0962,0,2390.156516
947230,Plusnet 38,London,England,Rural,0 to 100m,FTTC,B,27.36745575,26.63716439,27.80308774,27.21110305,27.35597947,27.39739467,6.704585415,6.187181678,7.682379613,6.705768271,0.34348,9.21032,0.0025,0,26.99721174,27.31028759,0.40207471,0.4197,0.3245,0.32737931,18.77734433,18.52552632,0.0011,0,233.8173876,231.6883833,1.7097,0.069,0.8046,0.1264,0,643.0302874,,,,,,0.9667,0.0333,0,0,1463.60471,,,,,,0,1,0,0,1069.127854,,,,,
660114,BT 76,West Midlands,England,Rural,0 to 100m,FTTC,B,69.58205726,63.70469574,70.93312929,68.95963933,67.23350839,69.72220336,18.53331292,18.11738632,18.589328,18.46103675,16.913552,18.609304,1.00E-04,7.00E-04,12.33551943,12.3647627,0.24068044,0.24064516,0.34613223,0.90272414,10.38725652,11.1044,2.00E-04,1.00E-04,265.7973962,269.5288136,0.0323,0.0444,0.8111,0.1444,0,948.6168472,0.0333,0.8,0.1667,0,899.3251667,1,0,0,0,1046.516068,1,0,0,0,1264.711484,0,1,0,0,893.449707,0,1,0,0,971.5666452
821167,BT 17,London,England,Rural,0 to 100m,ADSL,B,18.58178288,17.42814853,18.77581093,18.61216989,18.40986455,18.68874455,0.875933114,0.765772,0.9350528,0.880770717,0.784232,0.988112,1.00E-04,0,15.51274122,13.90917652,0.49732372,0.56851852,0.32696795,0.32177778,4.78293175,4.75538889,0.0011,0.0024,246.5455897,243.9206226,0.2581,0.0489,0.8046,0.1466,0,1061.399879,0.037,0.7778,0.1852,0,1020.763519,0.9843,0.0157,0,0,1884.048258,1,0,0,0,1921.467036,0,1,0,0,1595.54055,0,1,0,0,1604.780459
48572,BT 52,South West,England,Rural,0 to 100m,FTTC,B,50.73712837,47.78360774,51.35020103,50.48427213,49.57271742,51.07495794,9.332560877,9.219682065,9.381215226,9.32830177,9.05124,9.39108,0,0,9.44944744,9.46235169,0.17773077,0.17367742,0.27249862,0.56717241,8.47756241,9.50256667,3.00E-04,0,114.6489931,117.4401774,0.0968,0.0446,0.8106,0.1448,0,914.9754373,0.0333,0.8,0.1667,0,863.1026667,1,0,0,0,713.7673666,1,0,0,0,738.3789355,0,1,0,0,566.3415296,0,1,0,0,650.4320645
813109,EE 8,East Midlands,England,Rural,0 to 100m,ADSL,B,5.230233449,3.492142737,4.631271158,5.594787666,5.301833714,5.519632571,0.869819875,0.726482526,0.843139369,0.891479385,0.365184,1.022976,0.0088,0,29.935131,31.53570558,2.23224138,1.1044,2.0791931,0.8722,24.76715,24.02654545,0.0154,0.0104,2658.050638,1685.01684,16.7,0,0.9167,0.0833,0,1955.00225,,,,,,0,0.8,0.175,0.025,1933.799431,,,,,,0,0.875,0.125,0,2504.082339,,,,,
455618,BT 76,East,England,Rural,0 to 100m,FTTC,B,72.27518429,66.41612026,74.34256542,71.2794132,70.0388945,71.3950095,18.38486318,18.16036542,18.48226168,18.304539,17.777632,18.440424,0,0,12.43486174,13.14260814,0.29221168,0.30044444,0.50262774,1.00377778,4.4277215,4.81054167,2.00E-04,0,82.64692279,82.60861111,0.0645,0.05,0.8375,0.1125,0,971.8152542,0,0.9474,0.0526,0,917.2847368,0.9958,0.0042,0,0,524.3857,1,0,0,0,655.1970556,0,1,0,0,838.742805,0,1,0,0,1061.288294
815565,EE 76,North East,England,Rural,101 to 200m,FTTC,B,70.48687138,67.74157032,70.98483174,70.68742554,69.77360439,70.966,18.52284882,18.23169626,18.57768542,18.51954787,18.009088,18.580576,8.00E-04,0,14.49056795,14.45404882,0.27213462,0.26935484,0.30752198,0.33192857,13.37336986,13.41225,3.00E-04,1.00E-04,448.7947224,429.8418833,0.0968,0.0364,0.8179,0.1457,0,931.3727955,0.0169,0.8136,0.1695,0,876.3699831,1,0,0,0,534.6099752,1,0,0,0,566.4280702,0,1,0,0,1646.604695,0,1,0,0,1491.515156
948496,Plusnet 38,Scotland,Scotland,Rural,101 to 200m,FTTC,B,35.96320623,33.68721445,36.34262064,35.863937,34.53223862,36.07375062,9.252696648,9.148377806,9.298173678,9.2434792,8.96568,9.322448,1.00E-04,8.00E-04,18.09266726,18.11722691,0.43170286,0.50936,0.43091738,0.64770833,16.19114993,16.32239655,4.00E-04,4.00E-04,558.4583579,673.4442157,0.129,0.0602,0.8193,0.1205,0,973.083241,,,,,,1,0,0,0,2012.7409,,,,,,0,0.9778,0.0222,0,1420.3882,,,,,
1509,TalkTalk 17,London,England,Rural,101 to 200m,ADSL,B,15.44325261,14.82840903,15.46465136,15.43380366,14.83816284,15.44699897,0.847774143,0.839549066,0.855338134,0.8474448,0.83572,0.861112,0,0,38.85498974,38.77991639,0.81891453,0.8168,0.32877208,0.38846429,19.88877762,19.90836842,8.00E-04,0.0011,1320.172713,1245.153519,0.0645,,,,,,,,,,,0,1,0,0,1035.300627,0,1,0,0,1089.33671,,,,,,,,,,
947976,Plusnet 17,Wales,Wales,Rural,101 to 200m,ADSL,B,17.76978584,17.68538968,17.81631923,17.75408918,17.70352542,17.77080542,1.038260677,1.021114838,1.049263226,1.037368262,0.975672,1.055496,0,0,28.5734319,28.58398355,0.67528926,0.68083333,0.35048901,0.35746667,24.73222085,24.70911667,2.00E-04,3.00E-04,321.1987665,326.5201333,0.0968,0.0667,0.8111,0.1222,0,775.9945667,,,,,,1,0,0,0,1969.19787,,,,,,0,1,0,0,1200.88757,,,,,
34478,Virgin 50,South West,England,Rural,101 to 200m,Cable,B,54.6799387,53.32208103,54.95691097,54.47919165,54.140832,54.623584,2.988118853,2.882527484,3.018780903,2.987625946,2.786568,3.021928,0,0,17.38706094,17.53339043,1.97014337,2.27061111,0.20092115,0.24,19.20274167,19.41291525,1.00E-04,0,235.3439455,239.3227105,0.0323,0.044,0.8095,0.1465,0,889.1474908,0.05,0.775,0.175,0,858.3216,1,0,0,0,705.5959682,1,0,0,0,724.2262105,0,1,0,0,600.5695089,0,1,0,0,621.1568684
812720,BT 76,Northern Ireland,Northern Ireland,Urban,101 to 200m,FTTC,B,73.08569316,70.90395019,73.39439768,72.64975425,71.4304751,73.24828619,18.56284246,18.47148697,18.57217497,18.55208697,18.336952,18.572624,0,0,17.86271584,17.85330808,0.17990385,0.17374194,0.31453719,0.31514286,16.73068219,16.71228814,2.00E-04,0,156.01531,158.7660656,0.0968,0.0444,0.8111,0.1444,0,933.8827222,0.0333,0.8,0.1667,0,881.2489667,1,0,0,0,637.9148862,1,0,0,0,690.04275,0,1,0,0,620.5846504,0,1,0,0,639.3649
813177,BT 17,London,England,Rural,101 to 200m,ADSL,B,20.37212674,18.37804645,20.79880387,19.70498197,19.11439406,20.0082431,0.955816283,0.89323071,0.969240774,0.941115334,0.790024,0.995056,9.00E-04,0,12.97670324,14.29707078,0.39188219,0.40741379,0.32327945,0.59006897,5.76910288,6.31154098,3.00E-04,0,227.2871951,224.1681167,0.129,0.0447,0.8128,0.1425,0,962.0348967,0.0339,0.8136,0.1525,0,931.8603559,0.9864,0.0136,0,0,1736.049105,0.9839,0.0161,0,0,1822.860048,0,1,0,0,1214.776811,0,1,0,0,1339.059887
175478,Plusnet 76,East,England,Rural,101 to 200m,FTTC,B,64.63609917,52.03268929,69.19612955,63.54939851,60.42757755,64.38816877,11.78010992,8.836349419,14.59958219,11.01070197,5.026144,18.008128,7.00E-04,7.00E-04,15.9548219,17.48248458,2.10746269,2.502,1.35363582,1.75814815,13.42239973,15.03188333,0.0015,0.0022,259.3853343,287.8449661,0.0645,0.0447,0.8101,0.1453,0,617.0648156,0.0333,0.8,0.1667,0,595.1611167,1,0,0,0,1048.748186,1,0,0,0,1199.984258,0,1,0,0,1087.457825,0,1,0,0,1148.264159
974926,Sky 76,West Midlands,England,Rural,101 to 200m,FTTC,B,74.00421296,67.33903561,74.69512955,73.73267818,73.15375503,74.34474041,18.16257848,17.73438039,18.23447277,18.178488,18.038728,18.238536,0,0,5.72912519,5.73054381,0.14519355,0.14375,0.18361935,0.20006897,9.71890463,9.75571186,2.00E-04,1.00E-04,105.7346954,101.9584737,0.2581,0.0471,0.7946,0.1582,0,453.6561684,0.0357,0.7857,0.1786,0,428.0012679,1,0,0,0,691.6517128,1,0,0,0,684.1165246,0,1,0,0,428.1399865,0,1,0,0,451.8851887
814309,Sky 76,South West,England,Rural,101 to 200m,FTTC,B,59.36148182,50.71570503,61.37997213,59.28426413,57.94791794,60.51416387,18.61978049,18.30230323,18.68426271,18.6168988,17.918552,18.699632,9.00E-04,0,7.17720647,7.02802604,0.27955372,0.27686667,0.34780992,0.30125806,10.97181806,11.10701613,0.0012,1.00E-04,135.3002353,151.1291774,0.0968,0.0424,0.8164,0.1412,0,1128.511172,0.0333,0.8,0.1667,0,1065.967717,0.9918,0.0082,0,0,967.7088347,1,0,0,0,1082.327097,0,1,0,0,662.4528953,0,1,0,0,673.082871
33759,TalkTalk 17,South East,England,Rural,101 to 200m,ADSL,B,18.61001763,16.76348336,18.87704129,18.71755471,18.62812671,18.80698271,0.663005896,0.610017806,0.672936,0.664216774,0.57824,0.673864,0,0,20.44175013,20.31216378,1.5822117,1.10246667,0.41071866,0.32574194,21.23179491,21.00001695,3.00E-04,1.00E-04,318.8078568,313.4707049,0.0645,0.0447,0.8101,0.1453,0,1047.127014,0.0333,0.8,0.1667,0,988.4714167,0.9784,0.0216,0,0,1925.255624,1,0,0,0,1919.620548,0,1,0,0,1304.902595,0,1,0,0,1366.763984
813613,Vodafone UK 38,West Midlands,England,Rural,101 to 200m,FTTC,B,37.1194193,36.73696619,37.16634555,37.11114853,36.94281806,37.15578503,8.918230916,8.875093162,8.934855484,8.915916984,8.818464,8.929088,1.00E-04,0,18.03052108,18.19340795,0.21703297,0.21496774,0.3868843,0.41406897,11.52769726,11.544,0,0,150.7980453,153.1205323,0,0.0444,0.8111,0.1444,0,959.4069444,0.0333,0.8,0.1667,0,913.3438333,1,0,0,0,905.6036452,1,0,0,0,923.0455484,0,1,0,0,896.0544516,0,1,0,0,882.8356774
813827,BT 76,Yorkshire & Humberside,England,Rural,101 to 200m,FTTC,B,72.24247623,63.51741806,74.35513548,69.77911724,67.94264486,71.67206543,18.51712051,18.2728511,18.57214684,18.47345208,18.103872,18.572072,0,0,15.30370716,15.36323829,0.1852,0.18188462,0.50376522,0.47976,14.6080096,15.21245161,4.00E-04,1.00E-04,141.1000582,150.0675273,0.129,0.0335,0.8067,0.1599,0,892.2316729,0.0377,0.7925,0.1698,0,879.8908302,1,0,0,0,598.2428592,1,0,0,0,699.0938393,0,1,0,0,531.2590292,0,1,0,0,530.4671154
939940,BT 76,North West,England,Rural,101 to 200m,FTTC,B,61.43679236,55.62890993,62.30073304,61.06808784,60.42603538,61.68918123,18.54880187,18.43131674,18.57582489,18.53003538,18.202392,18.576728,0,0,9.80335044,9.91250516,0.11972258,0.10944,0.3872129,0.42008,8.80897742,9.01502,2.00E-04,0,98.1173371,98.17326531,0.0741,0.0495,0.7789,0.1716,0,424.0506964,0.04,0.76,0.2,0,394.60628,1,0,0,0,591.3052889,1,0,0,0,642.6139039,0,1,0,0,377.6061048,0,1,0,0,409.7708269
943174,EE 38,South East,England,Rural,101 to 200m,FTTC,B,35.16460268,33.31933368,35.4917871,34.79092978,34.1849144,34.64865867,9.240573241,9.065485935,9.282604387,9.2134,8.754792,9.282392,0,0,11.6940751,11.74303498,0.33727966,0.34464286,0.31808169,0.60603571,9.69903994,9.77228571,3.00E-04,1.00E-04,321.0315606,323.0788929,0.0968,0.0497,0.7982,0.152,0,623.263383,0.037,0.7778,0.1852,0,642.6263704,1,0,0,0,1531.960102,1,0,0,0,1523.1978,0,1,0,0,1193.55164,0,1,0,0,1218.846316
941832,Sky 76,North West,England,Rural,101 to 200m,FTTC,B,74.02135428,69.60743381,74.69117342,73.89809414,73.2874648,74.3621968,18.18180597,18.01725497,18.23324361,18.18364622,17.839128,18.241928,0,0,6.72754499,6.80657899,0.15775872,0.15013333,0.16253488,0.21356667,19.38523227,19.38127119,1.00E-04,3.00E-04,174.3264868,177.6343148,0.0645,0.0395,0.8176,0.1429,0,477.8791702,0.0357,0.8036,0.1607,0,460.1752857,1,0,0,0,1034.453904,1,0,0,0,1387.262053,0,1,0,0,513.5710858,0,1,0,0,544.7722105
812612,Sky 76,Yorkshire & Humberside,England,Rural,101 to 200m,FTTC,B,74.09178619,68.10066271,74.71794813,73.61798596,72.46935794,74.23920929,18.63021695,18.06137058,18.68983019,18.62064621,18.06248,18.717648,0,0,5.72318647,5.60566667,0.19690223,0.18836667,0.18473889,0.21076667,10.58507407,10.63783871,7.00E-04,1.00E-04,116.5652601,113.9237458,0.0968,0.0489,0.8017,0.1494,0,948.1357672,0.0357,0.7857,0.1786,0,890.9196607,0.9972,0.0028,0,0,726.6428989,1,0,0,0,990.91845,0,1,0,0,517.2141074,0,1,0,0,527.8141833
940936,TalkTalk 76,Yorkshire & Humberside,England,Rural,101 to 200m,FTTC,B,74.68918853,73.93489084,74.74642684,74.67462751,74.50299819,74.58519561,18.67000002,18.60694219,18.6788449,18.66549017,18.568064,18.679152,0,0,6.08075985,5.71611265,0.12530205,0.1191,0.31447384,0.31496667,12.23073926,12.22756863,0,0,114.4681822,115.5145862,0.0968,0.0279,0.8173,0.1548,0,414.092579,0.0351,0.7895,0.1754,0,409.2261228,1,0,0,0,454.812878,1,0,0,0,444.9084915,0,1,0,0,828.2492375,0,1,0,0,669.4788644
660998,BT 76,Yorkshire & Humberside,England,Rural,101 to 200m,FTTC,B,70.49416221,66.14958116,70.98833858,69.97421993,69.75018194,70.13014064,18.53499573,18.0918351,18.57515639,18.46918474,17.177048,18.576104,0,0,12.73390972,12.75183625,0.2522828,0.26053846,0.36983382,0.37881481,12.20498069,12.33645614,6.00E-04,0.003,252.0007629,268.874,0.2903,0.0466,0.8017,0.1516,0,647.4415948,0.0377,0.7736,0.1887,0,621.7511509,1,0,0,0,903.9098109,1,0,0,0,1059.15963,0,1,0,0,608.4536167,0,1,0,0,689.5966111
941228,TalkTalk 76,North West,England,Rural,101 to 200m,FTTC,B,66.52085629,64.91715406,66.71259845,66.18967646,65.88455046,66.36241477,16.84382978,16.63308052,16.85610736,16.837492,16.646112,16.855952,0,0,8.3176838,7.93254455,0.15742466,0.15368182,0.36702055,0.46145455,15.72451084,15.81874,0,0,143.6697265,146.7011818,0.0645,0.0513,0.7985,0.1502,0,427.4106337,0.0444,0.8,0.1556,0,415.3662444,1,0,0,0,482.4681393,1,0,0,0,484.6188696,0,1,0,0,491.3077312,0,1,0,0,477.8585435
5071969,KCOM 20,Yorkshire & Humberside,England,Rural,101 to 200m,ADSL,B,2.995109898,2.892974452,3.009993806,2.994553334,2.932785334,3.0041416,0.724644,0.702270968,0.735139355,0.724101886,0.680824,0.739584,1.00E-04,0,26.03345335,26.44499634,0.70518343,0.70469231,0.44018343,0.4985,26.27322421,26.45348276,6.00E-04,0.0046,1264.827686,1277.5488,0.0323,0,0.7101,0.2899,0,24423.81133,,,,,,0,0.9882,0.0118,0,2005.038111,,,,,,0,0,1,0,2282.006609,,,,,
943176,Sky 76,Scotland,Scotland,Rural,101 to 200m,FTTC,B,67.03044122,62.11923432,68.1150049,66.67508488,65.57368903,66.96033445,18.59657846,18.31181471,18.64142761,18.59764234,17.741768,18.677576,0,0,9.15612851,9.05637456,0.16144034,0.16753571,0.31796307,0.34813333,14.08192354,14.15939286,0.0015,3.00E-04,141.4323031,141.8896071,0.3548,0.0431,0.8075,0.1494,0,441.4042672,0.0339,0.7966,0.1695,0,422.0325593,0.9972,0.0028,0,0,706.3538628,1,0,0,0,976.6865,0,1,0,0,569.8969192,0,1,0,0,611.6607541
821305,EE 20,Yorkshire & Humberside,England,Rural,101 to 200m,ADSL,B,19.58815415,17.53265394,19.96488336,18.98187972,18.08491458,19.57974168,0.975721711,0.935357935,0.994710968,0.972477655,0.89164,0.997632,3.00E-04,0.0018,14.66180885,14.95063243,0.58006799,0.67313333,0.43884136,0.83434483,13.1359272,13.43955738,0.0051,0.0055,461.1692928,524.0290357,0.0968,0.0415,0.8249,0.1335,0,959.1396647,0.0364,0.8182,0.1455,0,912.4675636,0.9769,0.0231,0,0,1818.367101,0.931,0.069,0,0,1913.095855,0,0.9971,0.0029,0,1092.985677,0,0.9831,0.0169,0,1392.209235
814737,TalkTalk 76,Wales,Wales,Rural,101 to 200m,FTTC,B,73.2571047,66.47568218,74.10276982,72.25527788,68.47672909,70.80061818,18.65600243,18.12644909,18.67688073,18.64471564,18.437552,18.676664,0,0,9.0710977,8.40662745,0.1910251,0.19258824,0.33815063,0.40741176,15.82357647,15.57895238,4.00E-04,3.00E-04,147.8078233,144.1787879,0.1364,0.0633,0.789,0.1477,0,989.9172279,0.0588,0.7353,0.2059,0,940.8263235,1,0,0,0,507.4200466,1,0,0,0,528.9085556,0,1,0,0,586.2855739,0,1,0,0,660.438
939990,BT 76,South West,England,Rural,101 to 200m,FTTC,B,50.20844502,49.14316181,50.50133523,50.24472227,49.89276723,50.30860645,18.55465512,18.39325342,18.58229961,18.55417387,18.159576,18.598368,0,0,19.35965043,19.40015816,0.1154411,0.10616667,0.24411781,0.25746667,19.09505746,19.07940984,6.00E-04,0,174.0573375,173.9022295,0.1613,0.0447,0.8101,0.1453,0,480.8107877,0.0339,0.7966,0.1695,0,456.3778814,0.9973,0.0027,0,0,705.7313216,1,0,0,0,728.3320164,0,1,0,0,585.8843405,0,1,0,0,613.8185574
947956,BT 76,Scotland,Scotland,Rural,101 to 200m,FTTC,B,72.28211746,71.44064284,72.55204206,72.09375973,71.68707484,72.24496155,18.56324793,18.36397703,18.60982452,18.56725275,18.360576,18.628664,0,0,17.0393006,17.09490761,0.19068407,0.18373333,0.22179726,0.23596429,15.99392022,15.99018333,0,0,156.1390069,156.1186949,0.0323,0.0446,0.8106,0.1448,0,480.9502535,0.0333,0.8,0.1667,0,458.5302,1,0,0,0,602.6712595,1,0,0,0,664.2341613,0,1,0,0,494.9439784,0,1,0,0,509.0260161
815103,Virgin 350,East,England,Rural,101 to 200m,Cable,B,377.3652039,353.4616964,384.3627896,377.8692637,375.2526904,381.0600522,36.5792703,36.0085636,36.6360452,36.58646039,36.000248,36.643704,0,0,11.26580605,11.21312121,1.74174138,2.02876923,0.10417816,0.10492308,16.82376333,17.15531579,3.00E-04,0,269.7639207,288.8886,0.1,0.0707,0.7663,0.163,0,609.5152609,0.0333,0.7667,0.2,0,561.3701,0.9944,0.0056,0,0,488.2667143,1,0,0,0,284.6741071,0,1,0,0,651.9773791,0,1,0,0,681.1100323
26089,Vodafone UK 76,South East,England,Rural,101 to 200m,FTTC,B,56.28404843,48.63923859,56.98470871,56.26043407,52.9688928,57.39106667,16.78092048,15.71151624,17.02269459,16.79320386,14.360728,17.441264,0.0011,0,15.57185301,15.73739618,0.20333708,0.20757143,0.25485393,0.23428571,8.60414021,8.37546667,9.00E-04,0.0012,151.6270346,221.552069,2.9412,0.0196,0.7582,0.2222,0,1046.10751,0,0.68,0.32,0,937.01904,0.9868,0.0132,0,0,715.7886234,0.96,0.04,0,0,790.5060769,0,1,0,0,1062.710883,0,1,0,0,768.24016
34029,EE 76,Wales,Wales,Rural,101 to 200m,FTTC,B,73.83894573,71.55627613,74.32444464,73.93351186,73.63019742,74.26624232,18.4795786,17.94366581,18.557712,18.51528754,16.813336,18.587448,3.00E-04,0,16.37536965,16.14020404,0.2399341,0.2417037,0.23510888,0.24622222,15.2527459,15.28817742,1.00E-04,0,334.0480203,321.6169821,0,0.0475,0.8012,0.1513,0,964.8381157,0.0364,0.8,0.1636,0,924.7555818,1,0,0,0,1447.069877,1,0,0,0,1521.70086,0,1,0,0,1277.357266,0,1,0,0,1314.941364
939786,BT 76,Wales,Wales,Rural,101 to 200m,FTTC,B,74.10204374,72.66314684,74.33846684,74.00183919,73.65933677,74.23501264,15.88934175,15.74968361,15.93986968,15.88820163,15.599736,16.579552,0,0,12.38956469,12.37048243,0.1705,0.1615,0.26021111,0.27133333,11.98538377,12.03291803,4.00E-04,0,119.1330125,119.5361818,0.129,0.0479,0.8085,0.1437,0,449.0518282,0.0345,0.8103,0.1552,0,432.91,1,0,0,0,520.1196911,1,0,0,0,562.4296833,0,1,0,0,361.2224065,0,1,0,0,402.0817049
939764,BT 38,East,England,Rural,101 to 200m,FTTC,B,35.61828422,35.04617961,35.7647311,35.58270973,35.42296439,35.57969032,9.271451839,9.208738065,9.28460929,9.2672,9.11336,9.285096,0,0,8.35528985,8.49169062,0.16456749,0.15709677,0.36475414,0.37229032,7.37087862,7.35533898,3.00E-04,0,452.9386713,470.7590333,0.0968,0.0444,0.8111,0.1444,0,733.7197778,0.0333,0.8,0.1667,0,798.6410667,1,0,0,0,1446.942656,1,0,0,0,1775.363226,0,1,0,0,810.9185484,0,1,0,0,1021.967355
947664,Sky 17,Scotland,Scotland,Rural,101 to 200m,ADSL,B,19.92851171,18.07340516,20.14479148,19.71715298,19.20714133,19.96745627,1.032217648,0.961818581,1.057802838,1.023459034,0.845264,1.064984,4.00E-04,0,8.24422491,8.16825442,0.49614601,0.52956667,0.23514325,0.24735484,22.65716071,22.6804918,0.0013,0.0016,371.4045975,343.1982712,0.8065,0.0446,0.8106,0.1448,0,650.3093538,0.0339,0.7966,0.1695,0,601.2469322,0.7378,0.2622,0,0,2064.781382,0.7377,0.2623,0,0,2379.598051,0,1,0,0,1234.079895,0,1,0,0,1342.032377
830609,KCOM 75,Yorkshire & Humberside,England,Rural,101 to 200m,FTTC,HULL,71.97790725,60.01021006,74.95074168,73.52701498,70.9201104,71.72812533,9.45072865,9.278266581,9.533092129,9.371079166,8.87256,9.513192,0,0,4.83505774,4.65342532,0.22253082,0.22647826,0.16095533,0.28672727,6.81933379,6.99967241,7.00E-04,5.00E-04,86.86914548,88.49960417,0.0968,0.0533,0.8133,0.1333,0,823.2538,,,,,,1,0,0,0,413.035961,,,,,,0,1,0,0,297.262675,,,,,
974984,EE 76,Scotland,Scotland,Urban,101 to 200m,FTTC,B,72.81132412,68.2204529,74.31759252,72.3701022,70.53724427,73.4477024,18.16535585,16.52902916,18.57139329,17.99753302,14.083264,18.573984,0.0029,0.0035,18.00857038,17.94752338,0.24148475,0.27082609,0.39070508,0.6486087,17.06971857,17.35535088,0.0011,0.0018,510.5809898,511.4218302,0.0968,0.0496,0.8121,0.1383,0,481.0033192,0.0392,0.8235,0.1373,0,447.3111569,1,0,0,0,551.1061678,1,0,0,0,662.11525,0,1,0,0,1108.51635,0,1,0,0,1212.357642
