Unit_id,Distance band,Urban/rural,Market,ISP,Headline speed,Technology,Download speed (Mbit/s) 24-hour,Download speed (Mbit/s) Max,Download speed (Mbit/s) 8-10pm weekday,Upload speed (Mbit/s)24-hour,Upload speed (Mbit/s)Max,Upload speed (Mbit/s)8-10pm weekday,DNS resolution (ms)24-hour,DNS failure (%)24-hour,DNS resolution (ms)8-10pm weekday,DNS failure (%)8-10pm weekday,Jitter up (ms)24-hour,Jitter down (ms)24-hour,Jitter up (ms)8-10pm weekday,Jitter down (ms)8-10pm weekday,Latency (ms)24-hour,Packet loss (%)24-hour,Latency (ms)8-10pm weekday,Packet loss (%)8-10pm weekday,Web page (ms)24-hour,Web page (ms)8-10pm weekday,ISP weights
FTTC,1635-1992,Urban,3,FTTC ,80,FTTC,61.646,63.08,61.245,18.778,19.105,18.775,13.327,0,13.486,0,0.286,0.293,0.291,0.329,12.892,0.03%,12.819,0.00%,213.176,233.882,1
FTTC,2563-5000,Rural,2,FTTC ,40,FTTC,29.678,34.481,28.815,5.015,5.281,4.986,20.735,0,22.275,0,0.432,0.376,0.468,0.418,21.007,0.30%,22.732,0.53%,329.561,384.387,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,62.265,73.132,59.305,18.587,19.208,18.54,13.378,0.006,16.468,0.016,0.306,0.382,0.36,0.774,11.48,0.09%,11.998,0.00%,206.988,212.194,1
FTTC,946-1143,Urban,3,FTTC ,80,FTTC,51.682,62.533,50.399,17.768,19.11,17.228,12.452,0.003,17.388,0.036,0.388,0.433,0.321,0.642,8.81,0.50%,8.901,0.23%,171.544,159.191,1
FTTC,763-946,Urban,3,FTTC ,40,FTTC,36.301,37.809,36.143,9.715,10.168,9.725,20.309,0,20.339,0,0.295,0.272,0.27,0.242,18.389,0.06%,18.753,0.06%,283.457,295.341,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,47.053,47.17,47.057,11.346,12.01,11.338,24.608,0,23.958,0,0.323,0.278,0.416,0.302,14.995,0.04%,15.108,0.03%,242.004,261.357,1
FTTC,1992-2563,Urban,3,FTTC ,40,FTTC,37.592,37.883,37.627,10.119,11.024,10.177,11.4,0,10.985,0,0.232,0.277,0.231,0.293,10.017,0.06%,10.101,0.00%,206.618,246.853,1
FTTC,0-385,Rural,,FTTC ,40,FTTC,21.588,21.938,21.627,1.888,1.967,1.891,,,,,0.422,0.339,0.455,0.398,22.447,0.02%,22.545,0.01%,,,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,70.917,71.421,70.82,18.776,19.092,18.751,8.562,0,8.673,0.002,0.26,0.255,0.26,0.252,6.728,0.05%,6.846,0.12%,131.973,128.31,1
FTTC,1635-1992,Urban,3,FTTC ,15-fibre,FTTC,7.174,7.838,7.195,0.909,0.958,0.898,10.577,0,10.604,0,0.591,0.577,0.644,0.75,9.098,0.11%,9.135,0.06%,526.53,510.866,
FTTC,946-1143,Urban,3,FTTC ,80,FTTC,66.52,70.777,63.156,18.765,19.463,18.755,19.791,0,20.088,0,0.298,0.335,0.297,0.52,18.935,0.04%,18.873,0.00%,301.266,343.99,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,56.815,57.202,56.035,15.486,16.332,15.493,17.339,0.008,21.385,0.02,0.275,0.275,0.304,0.489,15.184,0.02%,15.601,0.01%,227.449,230.668,1
FTTC,1143-1367,Urban,3,FTTC ,80,FTTC,64.256,72.892,66.934,18.604,19.468,18.646,17.526,0.006,22.697,0.017,0.416,0.418,0.503,0.598,13.918,0.04%,14.328,0.04%,234.251,233.066,1
FTTC,1635-1992,Urban,3,FTTC ,80,FTTC,57.106,58.129,56.913,13.757,14.177,13.783,15.182,0,15.325,0,0.341,0.26,0.343,0.294,12.484,0.17%,12.469,0.14%,241.97,226.265,1
FTTC,2563-5000,Urban,2,FTTC ,40,FTTC,29.397,36.955,29.873,1.915,1.989,1.926,,,,,0.929,0.953,0.906,0.876,19.17,1.00%,18.127,0.51%,,,1
FTTC,2563-5000,Urban,3,FTTC ,40,FTTC,37.515,37.867,37.509,9.566,9.84,9.516,9.368,0,8.889,0,0.359,0.248,0.368,0.256,5.493,0.03%,5.565,0.00%,169.272,173.996,1
FTTC,763-946,Urban,3,FTTC ,80,FTTC,58.822,60.399,57.854,17.558,18.283,17.595,10.208,0,10.544,0,0.373,0.408,0.445,0.509,14.832,0.05%,14.649,0.64%,234.239,266.335,1
FTTC,946-1143,Urban,3,FTTC ,40,FTTC,37.381,37.856,37.077,9.619,9.795,9.65,17.833,0.001,17.911,0.008,0.356,0.32,,,18.643,0.12%,18.749,0.05%,298.507,286.34,1
FTTC,946-1143,Urban,3,FTTC ,80,FTTC,37.72,52.726,35.444,9.891,11.939,10.075,18.604,0.008,18.77,0.017,0.43,0.379,0.381,0.387,13.97,0.34%,14.313,0.35%,358.962,361.077,
FTTC,946-1143,Urban,3,FTTC ,80,FTTC,40.656,46.095,39.506,13.039,13.785,12.976,25.907,0.005,31.002,0.028,0.418,0.472,0.441,0.714,22.484,0.05%,22.782,0.00%,369.213,413.846,1
FTTC,1367-1635,Urban,3,FTTC ,80,FTTC,72.272,75.002,69.713,18.646,19.034,18.661,17.303,0,16.765,0,0.212,0.214,0.211,0.259,8.291,0.01%,8.391,0.00%,138.353,131.88,
FTTC,1992-2563,Rural,1,FTTC ,40,FTTC,36.649,37.476,36.197,9.607,9.916,9.585,39.91,0.001,36.715,0.002,0.395,0.526,0.381,0.538,22.272,0.04%,22.341,0.20%,335.048,358.303,
FTTC,1367-1635,Urban,3,FTTC ,40,FTTC,37.432,37.475,37.445,9.431,10,9.566,22.187,0.001,21.806,0,0.842,0.36,0.487,0.359,19.474,0.10%,19.276,0.02%,317.989,316.144,1
FTTC,1143-1367,Urban,3,FTTC ,80,FTTC,71.425,74.936,68.336,18.799,19.404,18.885,24.962,0.004,24.981,0.002,0.31,0.34,0.316,0.348,24.579,0.02%,24.462,0.00%,415.741,392.569,1
FTTC,1143-1367,Urban,3,FTTC ,40,FTTC,30.743,31.341,30.762,6.955,7.229,6.959,36.152,0,37.786,0,0.39,0.4,0.394,0.453,24.242,0.08%,24.184,0.18%,353.141,359.611,
FTTC,1367-1635,Urban,2,FTTC ,80,FTTC,60.825,74.936,65.505,18.593,19.22,18.57,15.727,0,15.764,0,0.35,0.374,0.247,0.419,15.372,0.15%,15.837,0.01%,274.25,248.658,1
FTTC,582-763,Urban,2,FTTC ,80,FTTC,52.56,69.19,53.213,13.345,15.357,13.645,23.029,0,21.801,0,0.421,0.386,0.421,0.399,23.287,0.20%,21.192,0.02%,327.678,303.71,1
FTTC,582-763,Urban,3,FTTC ,80,FTTC,74.608,74.969,74.469,18.668,19.039,18.699,8.132,0,8.186,0,0.238,0.197,0.234,0.204,6.627,0.06%,6.7,0.09%,131.837,114.751,1
FTTC,1992-2563,Urban,3,FTTC ,80,FTTC,47.619,48.75,47.301,9.728,10.132,9.707,12.013,0,12.063,0,0.297,0.291,0.378,0.428,11.355,0.11%,11.343,0.05%,203.294,266.357,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,51.504,52.341,51.4,18.798,20.879,18.514,23.108,0.004,22.898,0,0.208,0.399,0.209,0.46,22.649,0.12%,22.87,0.02%,341.007,463.048,1
FTTC,1635-1992,Urban,3,FTTC ,40,FTTC,33.48,36.02,33.086,8.688,9.536,8.6,28.717,0,27.977,0,0.625,0.332,0.478,0.576,28.934,0.11%,28.501,0.03%,416.161,516.933,1
FTTC,1635-1992,Urban,2,FTTC ,40,FTTC,37.476,38.006,37.644,9.723,10.096,9.724,19.844,0,19.648,0,0.362,0.285,0.362,0.311,17.681,0.03%,17.828,0.00%,262.477,259.735,1
FTTC,0-385,,,FTTC ,40,FTTC,37.131,37.955,37.22,9.778,10.194,9.752,24.283,0,24.362,0,0.259,0.262,0.228,0.361,24.127,0.04%,24.164,0.04%,344.076,357.795,1
FTTC,0-385,Urban,1,FTTC ,80,FTTC,72.196,74.925,70.782,18.28,19.181,18.341,25.48,0,25.915,0,0.198,0.18,0.193,0.233,24.625,0.04%,24.602,0.01%,364.065,399.343,1
FTTC,1367-1635,Urban,3,FTTC ,40,FTTC,30.876,31.824,30.841,6.414,6.65,6.405,22.584,0,22.656,0.002,0.325,0.241,0.327,0.29,21.634,0.04%,21.752,0.05%,318.465,323.125,1
FTTC,1635-1992,Urban,3,FTTC ,80,FTTC,73.298,74.819,71.372,18.92,20.415,18.78,16.135,0,16.096,0,0.218,0.227,0.219,0.305,17.164,0.03%,17.578,0.12%,255.509,270.428,1
FTTC,1367-1635,Urban,3,FTTC ,80,FTTC,68.359,71.842,58.359,18.682,20.491,18.786,24.442,0,24.346,0,0.528,0.291,,,24.988,0.03%,25.853,0.00%,344.978,367.367,1
FTTC,0-385,Urban,3,FTTC ,80,FTTC,70.746,72.503,69.916,18.54,19.167,18.519,19.86,0,19.966,0,0.22,0.187,0.216,0.224,19.063,0.07%,19.142,0.06%,290.275,292.854,1
FTTC,946-1143,Urban,3,FTTC ,80,FTTC,53.006,58.284,54.19,18.861,19.447,18.862,21.629,0.001,21.314,0,0.207,0.204,0.205,0.225,20.612,0.09%,20.356,0.02%,314.762,309.56,1
FTTC,763-946,Urban,2,FTTC ,80,FTTC,62.058,64.98,61.937,15.426,16.142,15.502,15.415,0,14.952,0,0.366,0.365,,,15.006,0.17%,14.905,0.00%,222.561,220.178,1
FTTC,1992-2563,Urban,3,FTTC ,40,FTTC,37.117,37.857,36.71,9.663,10.01,9.666,17.191,0,17.245,0,0.364,0.34,0.377,0.372,16.517,0.03%,16.418,0.02%,255.295,284.909,1
FTTC,385-582,Urban,3,FTTC ,80,FTTC,43.48,53.509,27.383,14.458,14.733,14.465,25.354,0.003,28.156,0.011,0.269,0.795,0.245,2.66,25.019,0.13%,27.288,0.61%,377.244,453.668,1
FTTC,0-385,Urban,3,FTTC ,80,FTTC,74.409,74.964,74.196,18.838,19.435,18.858,8.956,0,9.079,0,0.263,0.257,0.251,0.305,7.214,0.03%,7.31,0.03%,146.777,177.407,1
FTTC,1367-1635,Urban,3,FTTC ,80,FTTC,63.289,64.635,60.601,18.709,19.907,18.198,17.8,0.006,23.183,0.027,0.257,0.284,0.501,0.75,14.606,0.09%,14.898,0.07%,228.397,255.483,1
FTTC,582-763,Urban,3,FTTC ,80,FTTC,73.596,74.937,71.912,18.746,20.262,18.755,15.134,0,15.249,0,0.204,0.206,0.206,0.24,14.785,0.08%,14.919,0.01%,230.321,247.507,1
FTTC,1635-1992,Urban,2,FTTC ,80,FTTC,69.209,72.892,64.526,18.685,19.401,18.403,15.516,0.006,21.286,0.031,0.29,0.344,0.343,0.629,12.261,0.11%,12.575,0.02%,216.57,219.656,1
FTTC,763-946,Urban,3,FTTC ,40,FTTC,36.128,38.264,36.075,9.557,9.815,9.566,15.126,0.001,15.18,0,0.446,0.429,0.437,0.429,15.159,0.11%,15.313,0.04%,250.367,275.743,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,56.719,58.364,56.647,18.718,19.196,18.631,23.173,0.001,23.251,0,0.306,0.29,0.307,0.326,21.912,0.03%,21.919,0.02%,325.665,338.402,1
FTTC,1635-1992,Urban,3,FTTC ,80,FTTC,59.914,61.017,59.333,17.334,17.667,17.302,25.106,0,25.181,0,0.283,0.394,0.287,0.423,25.48,0.04%,25.273,0.00%,365.465,367.324,1
FTTC,1367-1635,Urban,3,FTTC ,80,FTTC,74.521,74.95,74.571,17.389,19.018,17.438,16.054,0,16.068,0,0.254,0.222,0.232,0.239,14.803,0.07%,14.918,0.04%,239.407,289.71,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,65.016,66.444,64.216,18.714,19.383,18.656,15.37,0,15.513,0,0.363,0.419,0.359,0.453,15.422,0.05%,15.581,0.07%,240.73,229.079,1
FTTC,385-582,Urban,3,FTTC ,80,FTTC,66.595,72.739,57.032,18.886,20.294,17.906,18.365,0.002,22.214,0,0.244,0.368,0.283,0.6,16.592,0.04%,17.516,0.00%,255.561,299.827,1
FTTC,582-763,Urban,3,FTTC ,40,FTTC,32.645,38.442,25.539,9.572,9.928,9.541,19.1,0.005,20.16,0.025,0.634,0.415,0.512,0.617,12.454,0.31%,12.854,0.73%,390.182,1181.73,1
FTTC,1367-1635,Urban,3,FTTC ,80,FTTC,69.093,69.728,68.803,18.835,19.287,18.815,16.895,0.001,16.952,0,0.237,0.227,0.231,0.235,16.281,0.10%,16.315,0.01%,255.159,250.333,1
FTTC,,,,FTTC ,40,FTTC,33.858,37.576,34.489,7.694,8.096,7.618,28.017,0.001,28.205,0,0.541,0.866,0.548,0.931,30.295,0.58%,29.233,0.69%,433.89,410.318,1
FTTC,2563-5000,Urban,3,FTTC ,40,FTTC,35.03,38.022,30.443,10.123,11.103,10.1,12.03,0,11.848,0,0.316,0.406,0.283,0.417,12.032,0.05%,12.289,0.01%,278.2,311.108,1
FTTC,1143-1367,Urban,3,FTTC ,40,FTTC,27.1,32.548,23.511,6.719,7.037,6.646,27.429,0.002,28.979,0.003,0.444,0.673,0.87,1.208,22.581,0.23%,24.068,0.98%,441.476,819.91,1
FTTC,1992-2563,Urban,3,FTTC ,80,FTTC,53.62,54.799,52.737,12.351,12.876,12.297,21.037,0.008,25.271,0.026,0.274,0.285,0.292,0.612,18.43,0.16%,18.561,0.03%,324.781,446.076,1
FTTC,385-582,Urban,3,FTTC ,80,FTTC,56.543,57.691,56.323,18.738,19.488,18.748,14.513,0.005,18.561,0.022,0.247,0.269,0.257,0.405,10.653,0.03%,11.024,0.00%,184.755,200.036,1
FTTC,582-763,Urban,3,FTTC ,80,FTTC,57.604,72.859,57.46,16.884,19.373,16.853,35.088,0.009,38.962,0.014,0.354,0.412,0.392,0.656,32.295,0.27%,31.9,0.02%,484.788,453.609,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,45.632,47.716,44.64,18.796,19.368,18.727,13.016,0.004,17.694,0.021,0.336,0.401,0.371,0.551,9.416,0.03%,9.643,0.01%,187.462,182.022,1
FTTC,946-1143,Urban,3,FTTC ,80,FTTC,71.745,72.854,70.094,19.091,19.504,19.066,14.76,0.008,19.157,0.012,0.25,0.267,0.349,0.528,12.815,0.05%,13.181,0.00%,198.048,192.916,1
FTTC,2563-5000,Urban,4,FTTC ,45,FTTC,50.292,51.587,49.815,15.322,15.725,15.319,10.451,0.017,10.556,0.017,0.302,0.26,0.306,0.295,11.481,0.10%,11.52,0.17%,195.668,188.281,
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,74.043,75.188,73.106,18.848,19.393,18.858,9.11,0,9.228,0,0.28,0.266,0.27,0.31,6.942,0.01%,6.987,0.03%,144.246,162.248,1
FTTC,1143-1367,Urban,3,FTTC ,80,FTTC,72.948,74.927,72.02,18.718,19.306,18.703,16.773,0,16.809,0,0.32,0.28,0.301,0.309,16.565,0.09%,16.355,0.03%,258.637,251.681,1
FTTC,1367-1635,Urban,3,FTTC ,80,FTTC,71.09,74.768,69.257,18.65,19.374,18.623,23.798,0,23.668,0,0.282,0.302,0.26,0.47,23.861,0.04%,23.92,0.15%,382.482,374.488,1
FTTC,1992-2563,Urban,3,FTTC ,80,FTTC,48.122,49.509,47.673,15.293,15.769,15.212,25.295,0.004,32.821,0.02,0.39,0.433,0.443,0.628,20.886,0.04%,21.203,0.05%,309.341,320.826,1
FTTC,582-763,Urban,3,FTTC ,80,FTTC,51.502,52.642,50.599,18.211,19.303,18.164,25.024,0,24.985,0,0.29,0.259,0.242,0.294,24.423,0.10%,24.457,0.08%,373.733,383.079,1
FTTC,1143-1367,Urban,3,FTTC ,80,FTTC,74.46,75.283,73.621,18.289,18.683,18.242,21.939,0.005,21.896,0.013,0.309,4.274,0.322,4.3,,,,,1091.5,1341.625,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,44.862,47.522,45.53,13.113,13.746,13.054,15.614,0.003,15.932,0.049,0.253,0.257,0.262,0.555,12.355,0.06%,10.936,0.01%,214.365,179.734,1
FTTC,1367-1635,Urban,3,FTTC ,80,FTTC,64.224,65.019,63.208,18.912,19.66,18.952,14.622,0.001,14.777,0,0.217,0.183,0.22,0.215,13.884,0.08%,13.841,0.05%,217.508,248.482,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,55.402,56.203,55.124,10.056,10.476,10.048,19.205,0,19.339,0,0.407,0.297,0.395,0.342,17.984,0.03%,17.842,0.02%,286.44,339.439,1
FTTC,1367-1635,Urban,3,FTTC ,80,FTTC,54.493,69.335,50.601,16.994,19.102,16.707,13.943,0.003,18.016,0.007,0.876,0.651,0.892,0.848,10.086,0.03%,10.622,0.03%,218.99,244.087,1
FTTC,946-1143,Urban,3,FTTC ,80,FTTC,72.637,74.957,71.719,14.243,19.208,14.531,11.499,0,11.464,0.002,0.259,0.239,0.25,0.26,9.657,0.03%,9.091,0.05%,165.044,156.17,1
FTTC,1367-1635,Urban,3,FTTC ,80,FTTC,53.233,59.449,53.054,18.583,19.829,18.631,33.344,0.006,37.219,0.04,0.54,0.601,0.42,0.73,30.005,0.03%,29.879,0.00%,458.684,483.027,1
FTTC,1635-1992,Urban,3,FTTC ,80,FTTC,60.16,60.696,59.593,18.796,19.233,18.744,14.356,0,14.503,0,0.316,0.354,0.318,0.394,15.23,0.06%,15.257,0.27%,236.017,231.681,1
FTTC,946-1143,Urban,3,FTTC ,80,FTTC,46.248,72.98,14.41,17.432,17.871,17.347,18.929,0.008,25.428,0.036,0.29,0.92,0.3,3.558,15.782,0.30%,20.672,2.24%,433.991,1780.475,1
FTTC,2563-5000,Rural,3,FTTC ,80,FTTC,34.08,45.667,34.57,10.895,19.23,11.54,18.385,0,18.188,0,0.447,0.447,0.477,0.518,18.077,0.07%,18.061,0.14%,309.353,336.95,1
FTTC,1635-1992,Urban,3,FTTC ,40,FTTC,25.434,26.588,25.251,1.932,2.078,1.898,,,,,0.365,0.304,0.434,0.433,22.314,0.11%,22.542,0.20%,,,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,43.297,46.326,42.788,12.125,12.366,12.119,26.189,0,26.068,0,0.426,0.384,0.469,0.444,21.984,0.03%,22.185,0.00%,319.902,314.535,1
FTTC,0-385,Urban,3,FTTC ,80,FTTC,70.634,71.613,69.064,18.767,19.219,18.717,11.087,0.004,16.356,0.017,0.384,0.402,0.556,0.741,7.457,0.09%,7.773,0.00%,150.214,159.121,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,53.132,54.518,53.215,18.736,19.14,18.733,13.398,0,13.588,0,0.333,0.434,0.335,0.446,13.483,0.06%,13.601,0.10%,243.647,265.507,1
FTTC,946-1143,Rural,1,FTTC ,80,FTTC,40.427,41.218,40.528,9.716,11.445,9.715,22.898,0.002,22.978,0,0.353,0.255,0.352,0.257,22.671,0.17%,23.122,0.10%,348.998,353.368,1
FTTC,1992-2563,Urban,2,FTTC ,80,FTTC,54.927,58.277,55.451,13.692,14.477,13.76,24.683,0,24.287,0,0.325,0.24,0.324,0.246,24.085,0.11%,23.69,0.05%,359.852,376.475,1
FTTC,1143-1367,Urban,3,FTTC ,80,FTTC,73.25,75.026,72.433,18.706,19.174,18.682,7.863,0,8.011,0.002,0.269,0.286,0.27,0.484,6.71,0.02%,6.842,0.03%,122.489,117.286,1
FTTC,385-582,Urban,3,FTTC ,80,FTTC,73.721,74.931,70.633,18.821,19.439,18.906,14.599,0,14.798,0,0.366,0.373,0.285,0.501,13.599,0.07%,13.632,0.11%,202.803,203.636,1
FTTC,1992-2563,Urban,3,FTTC ,80,FTTC,70.179,70.623,69.805,17.258,17.903,17.214,16.064,0,15.995,0,0.231,0.161,0.23,0.175,14.873,0.09%,14.805,0.38%,249.234,243.868,1
FTTC,0-385,Urban,3,FTTC ,80,FTTC,73.263,74.934,73.045,18.79,19.263,18.774,21.194,0,21.294,0,0.292,0.307,0.294,0.318,20.193,0.02%,20.196,0.04%,309.168,342.434,1
FTTC,>5000,Rural,1,FTTC ,80,FTTC,64.897,66.701,62.922,19.03,19.598,18.988,22.382,0.002,22.519,0,0.202,0.175,0.201,0.198,22.098,0.05%,22.171,0.02%,335.88,320.077,1
FTTC,2563-5000,Urban,3,FTTC ,40,FTTC,29.336,29.434,29.204,10.022,10.721,10.012,22.778,0,22.794,0,0.246,0.209,0.258,0.246,22.457,0.04%,22.401,0.01%,351.738,380.427,1
FTTC,1635-1992,,3,FTTC ,40,FTTC,39.777,44.039,39.362,6.69,7.447,6.713,27.21,0,27.409,0,1.866,0.504,1.752,0.822,26.408,0.12%,26.046,0.11%,423.116,397.986,1
FTTC,1635-1992,Urban,3,FTTC ,80,FTTC,53.932,57.652,53.911,12.689,18.241,12.336,14.312,0,14.379,0.004,0.3,0.27,0.313,0.354,13.79,0.11%,13.91,0.03%,222.866,249.011,1
FTTC,1635-1992,Urban,3,FTTC ,80,FTTC,74.535,74.969,74.574,19.015,19.773,19.062,9.593,0,9.565,0,0.204,0.176,0.204,0.2,7.295,0.14%,7.412,0.15%,171.834,151.371,1
FTTC,0-385,Urban,3,FTTC ,80,FTTC,73.542,74.943,72.316,18.655,19.095,18.517,18.45,0.003,18.479,0.02,0.265,0.241,0.293,0.25,18.018,0.03%,18.16,0.02%,299.744,296.548,1
FTTC,2563-5000,Urban,3,FTTC ,80,FTTC,72.436,74.656,71.137,18.938,19.476,18.947,28.222,0.01,31.493,0.005,0.23,7.091,0.222,7.313,14.189,0.01%,14.384,0.00%,1865.664,1423.341,1
FTTC,582-763,Urban,3,FTTC ,80,FTTC,38.129,42.799,30.2,8.867,9.234,8.874,25.602,0.001,28.379,0.008,0.365,0.627,0.372,2.201,24.625,0.10%,26.899,0.62%,410.545,684.126,1
FTTC,946-1143,Urban,3,FTTC ,80,FTTC,72.855,74.933,70.456,18.644,19.437,18.338,18.991,0,19.003,0,0.382,0.379,0.625,0.467,17.366,0.06%,17.223,0.72%,281.014,352.891,1
FTTC,0-385,Urban,3,FTTC ,80,FTTC,72.586,74.63,71.142,18.518,19.245,18.391,20.722,0,20.715,0,0.404,0.366,0.378,0.359,19.971,0.51%,19.939,0.15%,296.739,326.738,1
FTTC,763-946,Urban,3,FTTC ,80,FTTC,52.051,52.453,52.061,18.518,19.062,18.528,18.194,0,17.994,0,0.541,0.255,0.335,0.257,16.676,0.05%,16.592,0.02%,251.954,238.186,1
FTTC,1992-2563,Urban,3,FTTC ,80,FTTC,46.374,49.965,46.358,13.767,14.3,13.795,21.266,0,21.511,0,0.393,0.33,0.39,0.339,19.744,0.02%,19.839,0.18%,309.085,294.206,1
FTTC,1143-1367,Urban,3,FTTC ,80,FTTC,41.146,41.207,41.121,12.788,13.068,12.785,13.147,0,13.224,0.002,0.233,0.166,0.232,0.231,11.411,0.06%,11.632,0.04%,209.623,220.767,1
FTTC,0-385,,3,FTTC ,80,FTTC,42.28,43.799,41.387,8.078,11.819,7.757,31.403,0,31.348,0,0.352,0.779,0.358,0.723,29.966,0.03%,29.401,0.00%,519.51,523.625,1
FTTC,1635-1992,Urban,3,FTTC ,80,FTTC,74.536,74.873,74.06,18.993,19.425,19.026,12.945,0,13.003,0,0.249,0.221,0.256,0.262,12.474,0.05%,12.457,0.04%,220.061,212.288,1
FTTC,1367-1635,Urban,3,FTTC ,80,FTTC,72.596,73.936,72.49,18.911,19.494,18.923,22.132,0,22.229,0,0.342,0.457,0.271,0.386,21.57,0.03%,21.736,0.00%,313.819,320.589,1
FTTC,1143-1367,Urban,3,FTTC ,80,FTTC,40.316,40.976,40.461,9.913,10.623,9.886,28.715,0,28.89,0,0.239,0.223,,,28.408,0.14%,28.875,0.58%,415.513,389.802,1
FTTC,1635-1992,Urban,3,FTTC ,80,FTTC,63.209,67.932,59.789,18.739,19.053,18.757,14.576,0,14.931,0,0.377,0.324,0.348,0.356,12.905,0.09%,13.075,0.08%,213.165,219.249,1
FTTC,1143-1367,Urban,3,FTTC ,80,FTTC,73.169,74.883,73.648,18.757,19.272,18.757,22.086,0,22.15,0,0.279,0.253,0.281,0.28,21.425,0.06%,21.475,0.00%,337.427,340.346,1
FTTC,582-763,Urban,3,FTTC ,80,FTTC,73.562,74.645,72.569,17.427,17.892,17.357,14.458,0,14.48,0,0.379,0.284,0.245,0.203,14.328,0.05%,14.569,0.00%,224.023,208,1
FTTC,1992-2563,Urban,3,FTTC ,80,FTTC,70.467,74.919,65.541,18.843,19.582,18.838,16.566,0,16.73,0,0.269,0.312,0.275,0.416,16.444,0.03%,16.793,0.17%,249.075,266.414,1
FTTC,582-763,Urban,3,FTTC ,80,FTTC,71.152,72.939,68.851,18.742,19.19,18.761,16.47,0.004,21.015,0.015,0.283,0.314,0.34,0.58,12.967,0.02%,13.392,0.04%,214.205,218.262,1
FTTC,1143-1367,Urban,3,FTTC ,80,FTTC,62.425,66.627,62.509,18.161,19.079,18.229,15.243,0,14.793,0,0.4,0.285,0.403,0.305,13.2,0.12%,13.138,0.01%,217.395,222.949,1
FTTC,582-763,Urban,3,FTTC ,80,FTTC,62.015,63.088,61.391,18.702,19.117,18.673,11.122,0,10.579,0,1.076,0.189,0.511,0.207,10.009,0.05%,9.527,0.03%,161.854,162.027,1
FTTC,1635-1992,Urban,3,FTTC ,80,FTTC,47.934,49.096,47.753,15.118,15.514,15.111,30.487,0,30.462,0.002,0.349,0.276,0.29,0.316,30.703,0.10%,30.362,0.07%,437.782,430.43,1
FTTC,946-1143,Urban,1,FTTC ,80,FTTC,72.629,74.831,67.242,18.684,19.485,18.788,25.51,0,25.754,0,0.261,0.238,0.268,0.285,24.704,0.04%,24.683,0.02%,388.106,382.116,1
FTTC,2563-5000,Rural,2,FTTC ,80,FTTC,52.588,62.521,51.883,18.962,19.658,18.977,23.092,0,23.178,0,0.221,0.191,0.221,0.231,22.618,0.10%,22.699,0.01%,340.369,316.614,1
FTTC,1992-2563,Urban,3,FTTC ,80,FTTC,74.258,74.857,73.671,18.946,19.43,18.901,15.231,0,15.232,0,0.236,0.208,0.246,0.256,16.043,0.05%,16.629,0.25%,227.886,234.106,1
FTTC,946-1143,Urban,3,FTTC ,80,FTTC,63.637,64.435,63.255,19.014,21.482,18.898,9.239,0,9.244,0,0.228,0.213,0.228,0.242,7.17,0.07%,7.252,0.01%,156.092,188.038,1
FTTC,582-763,Urban,3,FTTC ,80,FTTC,47.647,55.581,41.876,14.466,14.741,14.462,18.401,0,16.901,0,0.278,2.366,,,17.616,0.02%,17.436,0.08%,1002.735,796.18,1
FTTC,1143-1367,Urban,3,FTTC ,80,FTTC,58.702,61.389,57.977,18.692,19.228,18.682,13.484,0,14.13,0,0.255,0.247,0.258,0.268,11.778,0.05%,12.353,0.02%,194.872,199.206,1
FTTC,0-385,Urban,2,FTTC ,80,FTTC,73.313,74.822,71.064,18.876,19.424,18.766,16.511,0,16.573,0,0.246,0.235,0.277,0.282,17.26,0.06%,17.022,0.06%,260.042,257.683,1
FTTC,763-946,Urban,3,FTTC ,80,FTTC,65.009,68.132,63.562,18.815,19.471,18.809,15.027,0,14.934,0,0.274,0.257,0.261,0.268,16.554,0.11%,16.766,0.12%,255.683,286.355,1
FTTC,1143-1367,Urban,3,FTTC ,80,FTTC,52.911,60.108,47.315,17.792,19.069,17.91,29.072,0,29.859,0,0.288,0.425,0.277,1.086,28.007,0.27%,28.348,0.08%,399.953,404.251,1
FTTC,0-385,Urban,3,FTTC ,80,FTTC,70.307,72.347,69.332,18.175,19.168,18.22,24.374,0,24.436,0,0.204,0.268,0.204,0.297,23.282,0.04%,23.414,0.02%,353.908,342.109,1
FTTC,1635-1992,Urban,3,FTTC ,80,FTTC,71.756,72.921,70.851,18.889,19.478,18.88,15.079,0,15.163,0,0.272,0.248,0.271,0.308,14.515,0.05%,14.515,0.01%,252.629,233.15,1
